track_id,track_name,artist_name,danceability,energy,valence,speechiness,acousticness,instrumentalness,liveness,tempo,loudness
73CKjW3vsUXRpy3NnX4H7F,Fake Plastic Trees,Radiohead,0.39083232810615204,0.16039823008849555,0.05130246843362532,0.008866782006920412,0.16867975628033913,0.11688159437280188,0.23951670220326937,0.06039462558884762,0.3204760451632589
2a1iMaoWQ5MnvLFBDv4qkf,High and Dry,Radiohead,0.33775633293124246,0.33075221238938046,0.2958707769309521,0.0,0.07312338318692486,0.02063305978898007,0.07974413646055437,0.1600457578104461,0.3699115044247786
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.5705669481302775,0.7997787610619469,0.3504720737117507,0.01730103806228374,0.049991872152683976,0.02075029308323564,0.09594882729211088,0.4192808065879878,0.917485505035093
1oTo3ijRbaDAtrjJrGAPSw,I Miss You,blink-182,0.6224366706875755,0.7710176991150443,0.562052098737345,0.018166089965397925,0.0010318573129610516,6.248534583821805e-06,0.07562189054726368,0.31960125336611217,0.6894110466890447
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,0.44149577804583845,0.6792035398230087,0.5791150039813445,0.008866782006920412,0.3333276295808309,0.10398593200468934,0.08969438521677328,0.35504934596173116,0.7494659749771131
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,0.8214716525934862,0.4070796460176991,0.7395063132749403,0.019896193771626297,0.5484809854888356,0.0034466588511137164,0.05387348969438522,0.3720166831271626,0.49111992676228244
59RtbarKXlfmbKZjvkwoW7,Uneasy Hearts Weigh The Most,Dance Gavin Dance,0.4897466827503017,0.8086283185840707,0.7611193265840064,0.1327854671280277,0.1363562474115309,0.0,0.16275764036958065,0.7461578360250389,0.8938663411657002
2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home",Drake,0.7696019300361883,0.3650442477876106,0.224206574906154,0.14922145328719727,0.004244006006798867,3.200468933177022e-05,0.055294953802416495,0.24839243717182619,0.6349099786389989
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,0.7901085645355852,0.8274336283185839,0.8885223524058697,0.032655709342560554,0.23938743193085704,1.3364595545134818e-05,0.24093816631130066,0.3027831264521354,0.792249008239243
559SdaPI7mqy9IQiscuaMj,Sure Thing - Sped Up,Miguel,0.7406513872135103,0.41371681415929196,0.6507792060061427,0.21064013840830448,0.08201234812584711,0.0048417350527549825,0.2494669509594883,0.28430947627201736,0.3248703082087274
4jbmgIyjGoXjY01XxatOx6,Dark Horse,Katy Perry,0.6127864897466828,0.5542035398230087,0.29928335797975203,0.05536332179930796,0.0031631886789980925,0.0,0.1869225302061123,0.47527728238395345,0.7152883735123587
0l0CvurVUrr2w3Jj1hOVFc,NO,Meghan Trainor,0.5042219541616406,0.7953539823008849,0.6450915709248095,0.4052768166089965,0.012516804057909467,1.8874560375146543e-06,1.0,0.19248832962676116,0.8693317058285015
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,0.5512665862484922,0.8484513274336282,0.5939028551928108,0.20631487889273353,0.03615336991822546,3.7397420867526384e-05,0.4712153518123667,0.9734618909912536,0.8299054012816599
7kEva2rxsNMn07fyfZMRRn,Cure For Me,AURORA,0.7032569360675514,0.7522123893805309,0.3709475600045501,0.06444636678200692,0.0942346749168652,2.1336459554513483e-05,0.07746979388770434,0.3614724920243568,0.7313396399145558
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",Olivia Rodrigo,0.6706875753920385,0.5431415929203539,0.6928677056080081,0.19550173010380623,0.19999315549699706,0.0,0.03965884861407249,0.7026097583504451,0.7024107415318888
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,0.5741857659831122,0.49778761061946897,0.11727903537709022,0.028114186851211073,0.10706306749917346,2.0633059788980072e-05,0.0386638237384506,0.5035774934098805,0.6789136405248701
360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Melanie Martinez,0.5271411338962606,0.5630530973451326,0.3220338983050848,0.010813148788927335,0.047163565126663254,0.000899179366940211,0.2892679459843639,0.6604329939392217,0.7213304851998779
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,0.5416164053075996,0.4834070796460177,0.2810829257194859,0.015787197231833902,0.06847687878703368,0.1746776084407972,0.12722103766879886,0.1418847386333762,0.511565456209948
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,0.513872135102533,0.6305309734513274,0.16505517006028894,0.01708477508650519,0.05473938751779018,2.1101992966002344e-06,0.1257995735607676,0.3334138595007851,0.6723832773878546
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,girl in red,0.5150784077201447,0.31194690265486724,0.1673302240928222,0.005190311418685124,0.11413383506422527,0.21219226260257915,0.17270788912579957,0.4612515187472023,0.30729325602685376
235LXPXfi0SmOaS9TaCh3c,Teenage Dream,Katy Perry,0.6996381182147164,0.7898230088495575,0.5700147878512115,0.022707612456747406,0.01635522073608044,2.743259085580305e-06,0.14285714285714288,0.39056849105804275,0.8093378089716202
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,0.6127864897466828,0.7920353982300885,0.9692867705608009,0.3014705882352941,0.06534553886536787,0.0,0.4271499644633973,0.6752474403336626,0.760390601159597
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,0.8588661037394452,0.7986725663716814,0.7781822318280059,0.11483564013840832,0.1201944929771268,2.0164126611957798e-06,0.12437810945273631,0.3833850832380045,0.8071406774488861
1pXrR5Y9OgcIV2JEAl2lCB,I Kissed A Girl,Katy Perry,0.6791314837153197,0.747787610619469,0.6894551245592083,0.09256055363321801,0.0022742921851058666,0.0,0.14001421464108033,0.4615073077496962,0.8952700640830026
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,0.6188178528347408,0.6792035398230087,0.43237401888294846,0.03546712802768166,0.0011227671816545744,0.00013481828839390387,0.0783226723525231,0.22010643664603774,0.80415013732072
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,0.7756332931242462,0.5486725663716813,0.6485041519736094,0.032655709342560554,0.01150669440575921,2.672919109026964e-06,0.1058990760483298,0.3906324383086663,0.6893500152578577
1TEjSXPdAakDotj2Wji3PU,Hot N Cold,Katy Perry,0.683956574185766,0.8384955752212389,0.8771470822432034,0.03481833910034603,6.952584735750214e-05,0.0,0.0501776830135039,0.47597359689074265,0.8475434848947206
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,0.5826296743063932,0.4258849557522123,0.6701171652826755,0.023140138408304492,0.004577342192008451,2.6377491207502934e-06,0.0,0.0850924748296516,0.6740921574610923
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,0.727382388419783,0.8827433628318583,0.424411329769082,0.1976643598615917,0.047062554161448236,0.0,0.24520255863539442,0.2628729368130111,0.9143118706133657
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,0.721351025331725,0.7942477876106194,0.6735297463314754,0.1345155709342561,0.47272276157756626,0.0,0.08471926083866382,0.5611158084708789,0.7978028684772656
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),Ashnikko,0.9951749095295537,0.34734513274336287,0.5381640313957456,0.11656574394463669,0.0015167099459931746,4.6307151230949586e-05,0.09594882729211088,0.2839897400188999,0.5408605431797374
6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,0.8262967430639325,0.7522123893805309,0.8998976225685361,0.12932525951557095,0.08968918148218906,0.0034466588511137164,0.11869225302061123,0.3052060167257586,0.8341776014647542
5GK7eDDTVz7CTge1wJrDQW,Kill This Love,BLACKPINK,0.7225572979493367,0.8595132743362831,0.5575019906722785,0.4571799307958477,0.3212063137550278,0.0021336459554513482,0.4143567874911159,0.4756041238871401,0.8362526701251143
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,0.7080820265379977,0.7776548672566371,0.9078603116824026,0.10402249134948098,0.009082431240598593,0.0,0.0371002132196162,0.4259384259028996,0.9367714372902043
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,0.6188178528347408,0.8030973451327433,0.7304060971448072,0.032439446366782004,0.001294485822520118,3.411488862837046e-05,0.900497512437811,0.4332710439743927,0.8577357339029599
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,0.7382388419782873,0.7710176991150443,0.8236833124786713,0.1310553633217993,0.003930872014632287,0.0,0.0035536602700781753,0.39031980730561805,0.8617027769301189
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,0.6899879372738238,0.6814159292035397,0.8088954612672052,0.044117647058823525,0.0050217904389545645,0.00014654161781946074,0.2579957356076759,0.44733233386149024,0.7957277998169056
3f7gYMirBEKuc57218BjOY,California Gurls,Katy Perry,0.7840772014475272,0.7400442477876106,0.3561597087930839,0.06076989619377163,0.0038298610494172615,0.0,0.2082444918265814,0.42605921515407735,0.8625572169667377
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull,0.5331724969843183,0.9723451327433628,0.7941076100557389,0.15679065743944637,0.02978967910967885,0.0,0.14996446339729924,0.461478886749419,0.8395483674092156
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,0.6706875753920385,0.9258849557522124,0.7099306108520077,0.023140138408304492,0.0031631886789980925,6.166471277842908e-05,0.07206823027718548,0.38342771473842024,0.8599938968568811
6sUQqRmOcRyAG5M3EWXzr3,Don't Lose Ur Head,SIX,0.8685162846803378,0.5763274336283185,0.7190308269821408,0.7166955017301039,0.2535289670609606,0.0,0.14001421464108033,0.1269495029877576,0.623008849557522
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,0.7563329312424609,0.6913716814159291,0.47332499146854745,0.21064013840830448,0.2060538134098986,1.6529894490035173e-05,0.13148542999289267,0.44782259611627023,0.6940494354592613
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,0.7141133896260554,0.6847345132743362,0.574564895916278,0.024221453287197228,0.11211361575992475,0.0,0.04577114427860695,0.5191664120618724,0.7428135489777234
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,0.6320868516284681,0.6880530973451326,0.43692412694801497,0.027465397923875437,0.06605261562187306,0.0,0.1201137171286425,0.40478609644666447,0.7855355508086663
4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Jax,0.5392038600723763,0.5221238938053098,0.4858377886474804,0.07266435986159171,0.006607662592830467,0.0,0.07121535181236671,0.7245578758144393,0.6227647238327737
2s4tJJozLkks92i2LfFZWi,Deja Vu,WENGIE,0.9360675512665864,0.81858407079646,0.6928677056080081,0.054065743944636674,0.2919131338426703,0.0,0.09324804548685145,0.411258979259775,0.7356728715288372
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,0.3667068757539204,0.814159292035398,0.7747696507792061,0.679930795847751,0.10807317715132372,0.0,0.1044776119402985,0.12543608472300177,0.8393042416844674
3PDpFcePJN62UaOReMdM7d,Learn To Meow (Remix),WENGIE,0.7913148371531968,0.8429203539823008,0.6303037197133432,0.026816608996539787,0.1696898659324894,0.0,0.5266524520255863,0.3551772404629781,0.8009765028989928
6tCd8bPvYnceDG7W9M1RMk,Shut Down,BLACKPINK,0.813027744270205,0.6338495575221239,0.6382664088272098,0.025086505190311414,0.002708639335530477,0.0,0.2125088841506752,0.31980730561812115,0.6955141898077508
2KZ3sNqPogEyMUUH6A5HFy,LALISA,LISA,0.8021712907117009,0.6283185840707964,0.8691843931293368,0.13884083044982698,0.026961372083658133,0.0009167643610785464,0.1201137171286425,0.6041807291407622,0.705584375953616
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,0.5898673100120628,0.6792035398230087,0.7304060971448072,0.17171280276816608,0.047668619952738384,0.001676436107854631,0.08130774697938878,0.1771551999772631,0.7467195605736954
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,0.7659831121833536,0.8340707964601769,0.9488112842680015,0.19117647058823528,0.02514317470978767,0.02930832356389215,0.29637526652452023,0.5541881896533347,0.8501068050045772
59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,0.2484921592279855,0.5840707964601769,0.16164258901148906,0.07612456747404846,0.23433688367010577,0.0,0.22814498933901922,0.8151853404480571,0.6896551724137929
6SRsiMl7w1USE4mFqrOhHC,brutal,Olivia Rodrigo,0.6429433051869724,0.48893805309734506,0.21624388579228762,0.07417820069204152,0.031405854553119256,1.6060961313012896e-06,0.3503909026297086,0.4188971230842468,0.6955752212389379
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,0.6332931242460798,0.5807522123893805,0.11841656239335688,0.09753460207612456,0.3070647786249242,0.0,0.0840085287846482,0.46182704400281366,0.691730241074153
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,0.7828709288299156,0.8407079646017698,0.33227164145148447,0.01686851211072664,0.25251885740881036,0.000794841735052755,0.05515280739161336,0.34304857859472354,0.8978944156240463
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,0.6706875753920385,0.504424778761062,0.3698100329882835,0.051254325259515565,0.3020142303641729,0.0,0.47405828002842926,0.404210571191053,0.7415929203539822
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,0.32689987937273823,0.5829646017699114,0.0,0.04563148788927335,0.023021944440272134,0.0,0.11727078891257997,0.8574899993605276,0.5841928593225509
5MWXOo8DJwgODtPGaietNz,cinderella's dead,EMELINE,0.5512665862484922,0.5785398230088494,0.5017631668752134,0.3079584775086505,0.3333276295808309,0.0,0.0987917555081734,0.3896448085490369,0.7118706133658832
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Ruth B.,0.5669481302774426,0.6725663716814158,0.41417358662268233,0.0006487889273356362,0.01585016591000531,0.0,0.0751954513148543,0.3688761625965426,0.9084528532194078
6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,0.3655006031363089,0.5840707964601769,0.10021613013309066,0.1868512110726644,0.589895481226996,6.682297772567409e-06,0.47832267235252307,0.823313746527309,0.6482148306377783
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,0.51145958986731,0.6415929203539823,0.6803549084290752,0.27768166089965396,0.3383781778415822,0.0,0.0730632551528074,0.7239184033082045,0.7811412877631979
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,0.23522316043425817,0.5696902654867255,0.04220225230349223,0.023572664359861592,0.047264576091878285,0.00045955451348182887,0.24378109452736318,0.6870563659487996,0.7385413487946291
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,0.5355850422195416,0.581858407079646,0.2799453987032192,0.027249134948096887,0.004284410392884877,0.00012309495896834703,0.1513859275053305,0.3482780426457109,0.7448275862068964
4GRFzKI7jTZ3kbMfouc7bn,Backstabber,Kesha,0.5560916767189386,0.945796460176991,0.8452963257877375,0.3555363321799308,0.06726474720445337,7.245017584994139e-06,0.435678749111585,0.6742740210741718,0.9794934391211472
53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,0.5452352231604343,0.6084070796460176,0.39824820839494945,0.00756920415224914,0.01079961764925403,2.2860492379835874e-06,0.11300639658848616,0.24836401617154918,0.7005187671650899
50r1EUDpmSZRPo5aIZpmWi,E.T.,Katy Perry,0.5597104945717732,0.861725663716814,0.7292685701285406,0.11180795847750864,0.01797139617952085,0.0,0.5053304904051172,0.6040244136392381,0.7580103753433016
63mdJr3NMY3wReOkNE6c6W,People You Know,Selena Gomez,0.6706875753920385,0.5929203539823008,0.6018655443066773,0.05730968858131488,0.08898210472568388,6.365767878077374e-05,0.1101634683724236,0.603868098137714,0.5957277998169055
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,0.5717732207478889,0.5497787610619468,0.5245137072005461,0.03633217993079585,0.5424203275759341,0.0004044548651817116,0.30774697938877044,0.4617702020022593,0.5648458956362525
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,0.7490952955367913,0.6847345132743362,0.5461267205096121,0.061418685121107264,0.1040327385427227,0.0,0.08216062544420755,0.21993591064437507,0.7586817210863593
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,0.21712907117008445,0.7245575221238937,0.40848595154134915,0.5328719723183392,0.028779569457528596,0.0,0.1101634683724236,0.9174725204453571,0.7386634116570032
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,0.5126658624849216,0.6969026548672566,0.27312023660561946,0.2236159169550173,0.05544646427429536,0.0,0.17270788912579957,0.7878372329314132,0.7846200793408604
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,Little Mix,0.7683956574185766,0.8749999999999999,0.8634967580480036,0.0689878892733564,0.034638205440000076,0.0,0.39872068230277186,0.33355596450217057,0.7511748550503508
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,0.6224366706875755,0.747787610619469,0.36298487089068365,0.04195501730103805,0.08049718364762172,0.0,0.37739872068230274,0.24800164841801603,0.8650595056454072
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,0.8275030156815439,0.6283185840707964,0.956773973381868,0.1180795847750865,0.5868651522705453,0.0,0.08471926083866382,0.21979380564298961,0.894720781202319
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,0.7551266586248493,0.4856194690265486,0.3459219656466842,0.009515570934256048,0.18585162036689346,4.1735052754982416e-05,0.14001421464108033,0.28381921401723725,0.8245346353371985
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,0.7478890229191799,0.5132743362831859,0.7508815834376067,0.00713667820069204,0.038274600187741,0.0,0.07007818052594172,0.3689045835968196,0.7198046994202012
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,0.7285886610373944,0.7389380530973451,0.5176885451029463,0.03416955017301038,0.01898150583167111,0.0,0.3603411513859275,0.31953730611548864,0.7952395483674091
2009X8GyWTqyxIdzAEYW6N,The One That Got Away,Katy Perry,0.6634499396863691,0.786504424778761,0.8942099874872029,0.02162629757785467,0.0008116534087922955,1.2543962485345838e-06,0.17412935323383086,0.48972936102486114,0.8435764418675616
4JQSMg83F8qYwSBt5xOXsQ,Diamonds,Rihanna,0.5102533172496986,0.6913716814159291,0.35388465476055064,0.03633217993079585,0.0012439803399126052,0.0,0.10732054015636106,0.19123780561456855,0.7887091852303936
48RrDBpOSSl1aLVCalGl5C,The Monster,Eminem,0.7744270205066346,0.8506637168141592,0.6098282334205438,0.0990484429065744,0.05312321207434977,0.0,0.12295664534470505,0.31975756886763634,0.8643881599023495
27tNWlhdAryQY04Gb2ZhUI,Roar,Katy Perry,0.6417370325693608,0.7599557522123893,0.39369810032988284,0.012975778546712807,0.0049611838598255485,8.534583821805394e-06,0.45557924662402277,0.17734704172913357,0.7947512969179126
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,0.5102533172496986,0.7920353982300885,0.43351154589921514,0.1868512110726644,0.08221437005627716,0.0,0.23525230987917556,0.21305802857731565,0.7591699725358558
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.6357056694813028,0.825221238938053,0.6962802866568081,0.10705017301038063,0.01241579309269444,0.0,0.22388059701492535,0.3409596350743564,0.7401891974366798
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,0.6127864897466828,0.8163716814159291,0.9920373108861337,0.3403979238754325,0.22120545819215243,0.0,0.0814498933901919,0.6748282305795754,0.8044552944766553
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.8648974668275029,0.5807522123893805,0.953361392333068,0.12283737024221454,0.00808242268496984,9.55451348182884e-05,0.0012793176972281384,0.3548717147099992,0.6481537992065913
1vnnXMrBeEWiRg3YCMCjQq,Despacito - Remix,Luis Fonsi,0.6151990349819061,0.7898230088495575,0.8725969741781368,0.3295847750865052,0.22827622575720424,0.0,0.05344705046197582,0.8018701018182335,0.8237412267317668
3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello,0.7382388419782873,0.5475663716814159,0.2947332499146855,0.01405709342560553,0.4020150859270483,2.6729191090269636e-05,0.1414356787491116,0.2841247397702162,0.8426609703997557
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,0.6188178528347408,0.8772123893805309,0.4505744511432147,0.04519896193771626,0.02292093347505711,0.0,0.06453447050461975,0.37976140570267364,0.9067439731461701
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,0.7104945717732207,0.8573008849557521,0.5063132749402799,0.24091695501730104,0.04049684142247156,0.0,0.1101634683724236,0.0,0.7693622215440951
1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,0.6019300361881785,0.8263274336283185,0.6359913547946764,0.05060553633217993,0.1434270149765827,0.0,0.11300639658848616,0.4194087010892347,0.7814464449191332
76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Grande,0.5838359469240049,0.7190265486725663,0.31862131725628484,0.17603806228373703,0.01635522073608044,2.0515826494724504e-06,0.15849324804548684,0.30417575546571357,0.7259688739700945
6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,0.6646562123039808,0.5951327433628318,0.5165510180866796,0.0791522491349481,0.25554918636526114,0.0,0.11727078891257997,0.2628729368130111,0.782300884955752
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,0.4933655006031364,0.8097345132743361,0.5313388692981459,0.04519896193771626,0.12322482193357756,0.0,0.4285714285714286,0.2156230238523244,0.8321025328043941
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,0.4511459589867311,0.7146017699115044,0.27767034467068596,0.07396193771626298,0.0014359011738211541,0.00011184056271981244,0.07988628287135752,0.7528580868403665,0.7264571254195908
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,0.6791314837153197,0.8196902654867255,0.9385735411216017,0.07461072664359862,0.008910712599733051,0.0,0.04818763326226013,0.2695305561279229,0.857857796765334
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,0.8057901085645358,0.8949115044247787,0.5085883289728131,0.01967993079584776,0.04554738968322285,3.270808909730364e-05,0.472636815920398,0.43319288622363056,0.8604211168751905
6QNphn62YKaHG1hrnPSoHi,A Gangster's Wife,Ms Krazie,0.8238841978287093,0.5597345132743362,0.33340916846775115,0.3339100346020761,0.43332848514370625,0.0,0.09737029140014214,0.17729019972857946,0.6004272200183092
5P3o95Jf0YBQRQ4j2XPpfC,Pink Venom,BLACKPINK,0.7901085645355852,0.7024336283185839,0.6826299624616085,0.1092128027681661,0.012011749231834339,0.0,0.3447050461975835,0.1774394099800342,0.647909673481843
2cUzIBGMvx2BZ2Q1fzjdl1,NUNU NANA,Jessi,0.7285886610373944,0.6692477876106193,0.4710499374360141,0.00713667820069204,0.019991615483821366,0.0,0.9587775408670931,0.283449741013635,0.9152883735123587
45OX2jjEw1l7lOFJfDP9fv,MONEY,LISA,0.8287092882991556,0.5188053097345132,0.35274712774428396,0.45069204152249137,0.1646393176717381,4.8300117233294255e-05,0.14427860696517414,0.5328511236952984,0.47128471162648755
6bvZRLLkBKkmgpBJTTj3QK,How You Like That,BLACKPINK,0.813027744270205,0.7776548672566371,0.26857012854055284,0.11267301038062284,0.04564840064843787,0.0001254396248534584,0.024307036247334747,0.4616636232512203,0.8293561184009763
7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,Bella Poarch,0.8636911942098915,0.4192477876106194,0.8828347173245366,0.024005190311418692,0.21918523888785194,2.075029308323564e-05,0.4456289978678038,0.2692037146247362,0.6340555386023801
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,0.4402895054282268,0.7754424778761061,0.46877488340348084,0.1695501730103806,0.07453753669993522,0.0,0.2921108742004264,0.7739393637959087,0.7959108941104668
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,0.6501809408926418,0.9225663716814159,0.7736321237629394,0.02141003460207612,0.00041266009619294426,0.0,0.05813788201847902,0.4617488862520516,0.8064083002746413
5BArc3UpONi77FMkNT4LYU,Producer Man,Lyn Lapid,0.6284680337756334,0.6139380530973451,0.7508815834376067,0.42690311418685123,0.13029558949862938,0.0,0.31627576403695806,0.77412410029771,0.7616112297833383
5iNc4Yxd9yFHHMXQT4Cc6F,Princesses Don't Cry,CARYS,0.5874547647768396,0.5652654867256636,0.6371288818109431,0.00692041522491349,0.28787269523406933,0.0,0.07434257285003554,0.07064039618874379,0.7853524565151051
4IaxDf2FixiQXq0mW7key9,ZOOM,Jessi,0.8866103739445115,0.570796460176991,0.41758616767148227,0.28633217993079585,0.009506677294501702,0.0,0.13148542999289267,0.24846348967251902,0.7188892279523953
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,0.7092882991556091,0.7245575221238937,0.5040382209077466,0.03352076124567474,0.3686814674060898,0.0016060961313012895,0.18123667377398722,0.19867700243710068,0.8567592310039669
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,0.7864897466827505,0.8606194690265486,0.5711523148674781,0.18252595155709345,0.03736550150080577,2.567409144196952e-05,0.06808813077469794,0.4188615968339005,0.8912419896246565
567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),The Kid LAROI,0.5452352231604343,0.7522123893805309,0.4414742350130816,0.04909169550173011,0.03867864404860111,0.0,0.0987917555081734,0.745234153516033,0.7542874580408909
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,0.8769601930036188,0.8042035398230089,1.0000000000000002,0.06423010380622837,0.3787825639275924,0.0,0.06325515280739161,0.4046582019454174,0.841013121757705
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,0.6706875753920385,0.8849557522123893,0.9374360141053352,0.10748269896193773,0.05665859585687567,0.0,0.25515280739161333,0.269793450380486,0.9499542264266095
3JXF3LsUjyDIHjuwhXxdjo,Sweetest Pie,Megan Thee Stallion,0.8142340168878166,0.5995575221238937,0.6780798543965421,0.407439446366782,0.17474041419324063,0.0,0.09594882729211088,0.41870528133237644,0.6503509307293254
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,MARINA,0.4294330518697225,0.8539823008849556,0.5904902741440109,0.011894463667820071,0.00021265838506719347,0.0,0.0987917555081734,0.6606532566913692,0.77631980469942
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,0.46803377563329324,0.8307522123893805,0.6416789898760096,0.03827854671280276,0.016759264596940545,0.0,0.30632551528073915,0.4329939392216909,0.7656393042416842
0TvQLMecTE8utzoNmvXRbK,Bad Blood,Taylor Swift,0.6188178528347408,0.7942477876106194,0.23330679103628713,0.33607266435986155,0.08797199507353362,7.561547479484174e-06,0.16275764036958065,0.7468612557818974,0.7158376563930422
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,0.39686369119421,0.7688053097345132,0.19349334546695487,0.11310553633217992,0.11312372541207501,0.00043728018757327084,0.09594882729211088,0.7727385765342012,0.7936527311565454
3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,0.14475271411338964,0.3904867256637168,0.005915140484586523,0.028114186851211073,0.10302262889057244,1.5474794841735055e-06,0.10305614783226724,0.8170966527166923,0.6868477265791881
